merge_id,section,variant,canonical,rule,status,n_variant,n_canonical,detail,decision,reason
persons: Wüst -> E. W. Wüst,persons,Wüst,E. W. Wüst,surname-ambiguous,candidate,872,2,bare surname; 27 persons share it,n,likely OCR/initial variant of Walter Wüst; merge target is Walter row
persons: Nieth -> Alex Nieth,persons,Nieth,Alex Nieth,surname-ambiguous,candidate,2,13,bare surname; 2 persons share it,y,rare surname; only Alex Nieth in diaries
persons: Nieth -> Herrn Nieth,persons,Nieth,Herrn Nieth,surname-ambiguous,candidate,2,3,bare surname; 2 persons share it,n,Herrn Nieth same person; Alex row chosen
persons: König -> Alexander Koenig,persons,König,Alexander Koenig,surname-ambiguous,candidate,4,1,bare surname; 3 persons share it,n,different König; 1934
persons: König -> Dr. Claus König,persons,König,Dr. Claus König,surname-ambiguous,candidate,4,4,bare surname; 3 persons share it,n,1934 Museum Koenig vs 1960 mixed; unsure [conflict resolved]
persons: König -> Walter König,persons,König,Walter König,surname-ambiguous,candidate,4,1,bare surname; 3 persons share it,n,different König; 1934
persons: Beckmann -> Karl Otto Beckmann,persons,Beckmann,Karl Otto Beckmann,surname-ambiguous,candidate,16,3,bare surname; 3 persons share it,n,three small Beckmann candidates; unsure which
persons: Beckmann -> K.A. Beckmann,persons,Beckmann,K.A. Beckmann,surname-ambiguous,candidate,16,5,bare surname; 3 persons share it,n,three small Beckmann candidates; unsure which
persons: Beckmann -> Alf Beckmann,persons,Beckmann,Alf Beckmann,surname-ambiguous,candidate,16,3,bare surname; 3 persons share it,n,three small Beckmann candidates; unsure which
persons: Laubmann -> Professor Dr. ALFRED LAUBMANN,persons,Laubmann,Professor Dr. ALFRED LAUBMANN,surname-ambiguous,candidate,2,1,bare surname; 8 persons share it,n,same person Alfred Laubmann; merged via Dr. Alfred row
persons: Laubmann -> Prof. Dr. A. Laubmann,persons,Laubmann,Prof. Dr. A. Laubmann,surname-ambiguous,candidate,2,2,bare surname; 8 persons share it,n,same person Alfred Laubmann; merged via Dr. Alfred row
persons: Laubmann -> ELISABETH LAUBMANN,persons,Laubmann,ELISABETH LAUBMANN,surname-ambiguous,candidate,2,7,bare surname; 8 persons share it,n,wife Elisabeth; female; not Dr.
persons: Laubmann -> Professor Dr. Laubmann,persons,Laubmann,Professor Dr. Laubmann,surname-ambiguous,candidate,2,1,bare surname; 8 persons share it,n,same person Alfred Laubmann; merged via Dr. Alfred row
persons: Laubmann -> Herrn Professor Dr. Alfred Laubmann,persons,Laubmann,Herrn Professor Dr. Alfred Laubmann,surname-ambiguous,candidate,2,1,bare surname; 8 persons share it,n,same person Alfred Laubmann; merged via Dr. Alfred row
persons: Laubmann -> Professor Laubmann,persons,Laubmann,Professor Laubmann,surname-ambiguous,candidate,2,1,bare surname; 8 persons share it,n,same person Alfred Laubmann; merged via Dr. Alfred row
persons: Laubmann -> Professor Dr. A. Laubmann,persons,Laubmann,Professor Dr. A. Laubmann,surname-ambiguous,candidate,2,1,bare surname; 8 persons share it,n,same person Alfred Laubmann; merged via Dr. Alfred row
persons: Laubmann -> Alfred Laubmann,persons,Laubmann,Alfred Laubmann,surname-ambiguous,candidate,2,3,bare surname; 8 persons share it,y,diarist Alfred Laubmann; all non-Elisabeth rows same person
persons: Alois -> Jäger Alois,persons,Alois,Jäger Alois,surname-ambiguous,candidate,2,1,bare surname; 2 persons share it,n,first name only
persons: Alois -> By[?]ck Alois,persons,Alois,By[?]ck Alois,surname-ambiguous,candidate,2,1,bare surname; 2 persons share it,n,first name only
persons: Prof. Stimmelmayr -> Anton Stimmelmayr,persons,Prof. Stimmelmayr,Anton Stimmelmayr,surname-ambiguous,candidate,2,3,bare surname; 4 persons share it,n,Professor row is the match; this row not titled
persons: Prof. Stimmelmayr -> Professor Stimmelmayr,persons,Prof. Stimmelmayr,Professor Stimmelmayr,surname-ambiguous,candidate,2,1,bare surname; 4 persons share it,y,same title form; Prof. abbreviates Professor; one professor Stimmelmayr
persons: Prof. Stimmelmayr -> Alois Stimmelmayr,persons,Prof. Stimmelmayr,Alois Stimmelmayr,surname-ambiguous,candidate,2,2,bare surname; 4 persons share it,n,Professor row is the match; this row not titled
persons: Prof. Stimmelmayr -> Gebrüder Stimmelmayr,persons,Prof. Stimmelmayr,Gebrüder Stimmelmayr,surname-ambiguous,candidate,2,2,bare surname; 4 persons share it,n,Professor row is the match; this row not titled
persons: Amann -> C. Amann,persons,Amann,C. Amann,surname-ambiguous,candidate,3,5,bare surname; 2 persons share it,n,no year overlap; E./C. Amann unclear
persons: Amann -> E. Amann,persons,Amann,E. Amann,surname-ambiguous,candidate,3,11,bare surname; 2 persons share it,n,no year overlap; E./C. Amann unclear
"persons: Georg -> Anhaiser, Georg",persons,Georg,"Anhaiser, Georg",surname-ambiguous,candidate,3,2,bare surname; 2 persons share it,n,first name only
"persons: Georg -> Beck, Georg",persons,Georg,"Beck, Georg",surname-ambiguous,candidate,3,3,bare surname; 2 persons share it,n,first name only
persons: Fink -> Anton Fink,persons,Fink,Anton Fink,surname-ambiguous,candidate,6,2,bare surname; 3 persons share it,n,G. vs H. Fink both 1949; unsure
persons: Fink -> H. Fink,persons,Fink,H. Fink,surname-ambiguous,candidate,6,9,bare surname; 3 persons share it,n,G. vs H. Fink both 1949; unsure
persons: Fink -> G. Fink,persons,Fink,G. Fink,surname-ambiguous,candidate,6,12,bare surname; 3 persons share it,n,G. vs H. Fink both 1949; unsure
persons: Schenk -> v. Schenk,persons,Schenk,v. Schenk,surname-ambiguous,candidate,1,2,bare surname; 4 persons share it,n,v./Anton/Freund Schenk not congress ornithologist Jakob Schenk
persons: Schenk -> Jakob Schenk,persons,Schenk,Jakob Schenk,surname-ambiguous,candidate,1,2,bare surname; 4 persons share it,y,IOC Amsterdam 1930 context; Hungarian ornithologist Jakob Schenk
persons: Schenk -> Freund Schenk,persons,Schenk,Freund Schenk,surname-ambiguous,candidate,1,1,bare surname; 4 persons share it,n,v./Anton/Freund Schenk not congress ornithologist Jakob Schenk
persons: Schenk -> Anton Schenk,persons,Schenk,Anton Schenk,surname-ambiguous,candidate,1,2,bare surname; 4 persons share it,n,v./Anton/Freund Schenk not congress ornithologist Jakob Schenk
persons: Schmidt -> Rob. Schmidt,persons,Schmidt,Rob. Schmidt,surname-ambiguous,candidate,9,2,bare surname; 8 persons share it,n,very common surname; unsure
persons: Schmidt -> Chr. Schmidt,persons,Schmidt,Chr. Schmidt,surname-ambiguous,candidate,9,2,bare surname; 8 persons share it,n,very common surname; unsure
persons: Schmidt -> Anton Schmidt,persons,Schmidt,Anton Schmidt,surname-ambiguous,candidate,9,2,bare surname; 8 persons share it,n,very common surname; unsure
persons: Schmidt -> Manfred Schmidt,persons,Schmidt,Manfred Schmidt,surname-ambiguous,candidate,9,2,bare surname; 8 persons share it,n,very common surname; unsure
persons: Schmidt -> Hans Schmidt,persons,Schmidt,Hans Schmidt,surname-ambiguous,candidate,9,2,bare surname; 8 persons share it,n,very common surname; unsure
persons: Schmidt -> F. Schmidt,persons,Schmidt,F. Schmidt,surname-ambiguous,candidate,9,1,bare surname; 8 persons share it,n,very common surname; unsure
persons: Schmidt -> Max Schmidt,persons,Schmidt,Max Schmidt,surname-ambiguous,candidate,9,3,bare surname; 8 persons share it,n,very common surname; unsure
persons: Schmidt -> Prof. Bastian Schmidt,persons,Schmidt,Prof. Bastian Schmidt,surname-ambiguous,candidate,9,2,bare surname; 8 persons share it,n,very common surname; unsure
persons: Dr. Schmitz -> Sibylle Schmitz,persons,Dr. Schmitz,Sibylle Schmitz,surname-ambiguous,candidate,1,1,bare surname; 3 persons share it,n,female; 1950
persons: Dr. Schmitz -> Carl Schmitz,persons,Dr. Schmitz,Carl Schmitz,surname-ambiguous,candidate,1,2,bare surname; 3 persons share it,n,Generaloberarzt Dr. Schmitz; no candidate matches
persons: Dr. Schmitz -> Anton Schmitz,persons,Dr. Schmitz,Anton Schmitz,surname-ambiguous,candidate,1,1,bare surname; 3 persons share it,n,Generaloberarzt Dr. Schmitz; no candidate matches
persons: Wimmer -> Thomas Wimmer,persons,Wimmer,Thomas Wimmer,surname-ambiguous,candidate,8,1,bare surname; 3 persons share it,n,different Wimmer
persons: Wimmer -> Aukton Wimmer,persons,Wimmer,Aukton Wimmer,surname-ambiguous,candidate,8,2,bare surname; 3 persons share it,n,OCR of Anton Wimmer; same person; Anton row chosen
persons: Wimmer -> Anton Wimmer,persons,Wimmer,Anton Wimmer,surname-ambiguous,candidate,8,5,bare surname; 3 persons share it,y,Anton Wimmer 1931-50 spans variant years; Aukton = OCR of Anton
persons: Jäckel -> Anton. Amm. Jaeckel,persons,Jäckel,Anton. Amm. Jaeckel,surname-ambiguous,candidate,12,2,bare surname; 2 persons share it,n,Anton Jaeckel vs Dr. von Jaeckel 1931; bare 1929 unresolved
persons: Jäckel -> Dr. von Jäckel,persons,Jäckel,Dr. von Jäckel,surname-ambiguous,candidate,12,1,bare surname; 2 persons share it,n,Anton Jaeckel vs Dr. von Jaeckel 1931; bare 1929 unresolved
persons: Dr. Hermann -> Max Hermann,persons,Dr. Hermann,Max Hermann,surname-ambiguous,candidate,5,4,bare surname; 4 persons share it,n,no Dr. Hermann candidate; unsure
persons: Dr. Hermann -> Zahnarzt Hermann,persons,Dr. Hermann,Zahnarzt Hermann,surname-ambiguous,candidate,5,1,bare surname; 4 persons share it,n,no Dr. Hermann candidate; unsure
persons: Dr. Hermann -> August Hermann,persons,Dr. Hermann,August Hermann,surname-ambiguous,candidate,5,2,bare surname; 4 persons share it,n,no Dr. Hermann candidate; unsure
persons: Dr. Hermann -> G. Hermann,persons,Dr. Hermann,G. Hermann,surname-ambiguous,candidate,5,7,bare surname; 4 persons share it,n,no Dr. Hermann candidate; unsure
persons: Walter -> Chr. Walter,persons,Walter,Chr. Walter,surname-ambiguous,candidate,409,2,bare surname; 2 persons share it,n,first name only; candidates are surname Walter
persons: Walter -> August Walter,persons,Walter,August Walter,surname-ambiguous,candidate,409,2,bare surname; 2 persons share it,n,first name only; candidates are surname Walter
persons: Förster St. -> Luise St.,persons,Förster St.,Luise St.,surname-ambiguous,candidate,4,1,bare surname; 3 persons share it,n,abbreviated surname; candidates unrelated
persons: Förster St. -> B. St.,persons,Förster St.,B. St.,surname-ambiguous,candidate,4,3,bare surname; 3 persons share it,n,abbreviated surname; candidates unrelated
persons: Förster St. -> E. St.,persons,Förster St.,E. St.,surname-ambiguous,candidate,4,2,bare surname; 3 persons share it,n,abbreviated surname; candidates unrelated
persons: Bauer -> Mira Bauer,persons,Bauer,Mira Bauer,surname-ambiguous,candidate,68,20,bare surname; 13 persons share it,n,very common surname; many Bauers mostly female; no fit
persons: Bauer -> Lisa Bauer,persons,Bauer,Lisa Bauer,surname-ambiguous,candidate,68,6,bare surname; 13 persons share it,n,very common surname; many Bauers mostly female; no fit
persons: Bauer -> Luise Bauer,persons,Bauer,Luise Bauer,surname-ambiguous,candidate,68,3,bare surname; 13 persons share it,n,very common surname; many Bauers mostly female; no fit
persons: Bauer -> Nina Bauer,persons,Bauer,Nina Bauer,surname-ambiguous,candidate,68,32,bare surname; 13 persons share it,n,very common surname; many Bauers mostly female; no fit
persons: Bauer -> Hans Bauer,persons,Bauer,Hans Bauer,surname-ambiguous,candidate,68,1,bare surname; 13 persons share it,n,very common surname; many Bauers mostly female; no fit
persons: Bauer -> Rosa Bauer,persons,Bauer,Rosa Bauer,surname-ambiguous,candidate,68,6,bare surname; 13 persons share it,n,very common surname; many Bauers mostly female; no fit
persons: Bauer -> Elisa Bauer,persons,Bauer,Elisa Bauer,surname-ambiguous,candidate,68,8,bare surname; 13 persons share it,n,very common surname; many Bauers mostly female; no fit
persons: Bauer -> G. Bauer,persons,Bauer,G. Bauer,surname-ambiguous,candidate,68,1,bare surname; 13 persons share it,n,very common surname; many Bauers mostly female; no fit
persons: Bauer -> Vera Bauer,persons,Bauer,Vera Bauer,surname-ambiguous,candidate,68,2,bare surname; 13 persons share it,n,very common surname; many Bauers mostly female; no fit
persons: Bauer -> Lorenz Bauer,persons,Bauer,Lorenz Bauer,surname-ambiguous,candidate,68,7,bare surname; 13 persons share it,n,very common surname; many Bauers mostly female; no fit
persons: Bauer -> Nisa Bauer,persons,Bauer,Nisa Bauer,surname-ambiguous,candidate,68,5,bare surname; 13 persons share it,n,very common surname; many Bauers mostly female; no fit
persons: Bauer -> freie Bauer,persons,Bauer,freie Bauer,surname-ambiguous,candidate,68,4,bare surname; 13 persons share it,n,very common surname; many Bauers mostly female; no fit
persons: Bauer -> Nora Bauer,persons,Bauer,Nora Bauer,surname-ambiguous,candidate,68,21,bare surname; 13 persons share it,n,very common surname; many Bauers mostly female; no fit
persons: Baron Benner -> v. Benner,persons,Baron Benner,v. Benner,surname-ambiguous,candidate,11,2,bare surname; 2 persons share it,y,Baron Benner = v. Benner; same noble Munich contact [conflict resolved]
persons: Baron Benner -> Mira Benner,persons,Baron Benner,Mira Benner,surname-ambiguous,candidate,11,3,bare surname; 2 persons share it,n,female; different person
persons: Berlepsch -> v. Berlepsch,persons,Berlepsch,v. Berlepsch,surname-ambiguous,candidate,2,1,bare surname; 2 persons share it,n,bare v. Berlepsch could be Graf or Freiherr; merged via Freiherr row
persons: Berlepsch -> Dr. h. c. Hans Freiherr v. Berlepsch,persons,Berlepsch,Dr. h. c. Hans Freiherr v. Berlepsch,surname-ambiguous,candidate,2,1,bare surname; 2 persons share it,n,could be Graf (systematist) or Freiherr (protection); ambiguous [conflict resolved]
persons: Baumeister -> H. Baumeister,persons,Baumeister,H. Baumeister,surname-ambiguous,candidate,2,2,bare surname; 2 persons share it,n,bare Baumeister may be profession; candidates weak; years differ
persons: Baumeister -> Maler Baumeister,persons,Baumeister,Maler Baumeister,surname-ambiguous,candidate,2,1,bare surname; 2 persons share it,n,bare Baumeister may be profession; candidates weak; years differ
persons: Berthold -> Karl Berthold,persons,Berthold,Karl Berthold,surname-ambiguous,candidate,4,2,bare surname; 2 persons share it,n,Revierjäger vs Forst-Verwalter Berthold; possibly same but unsure
persons: Berthold -> Forst-Verwalter Berthold,persons,Berthold,Forst-Verwalter Berthold,surname-ambiguous,candidate,4,3,bare surname; 2 persons share it,n,Revierjäger vs Forst-Verwalter Berthold; possibly same but unsure
persons: Besser -> von Besser,persons,Besser,von Besser,surname-ambiguous,candidate,5,2,bare surname; 2 persons share it,n,same person; L. von Besser row chosen
persons: Besser -> L. von Besser,persons,Besser,L. von Besser,surname-ambiguous,candidate,5,3,bare surname; 2 persons share it,y,only one Besser (L. von Besser; OG Bayern); von Besser same
persons: Krumbach -> Hans Br[?] Krumbach,persons,Krumbach,Hans Br[?] Krumbach,surname-ambiguous,candidate,1,1,bare surname; 2 persons share it,n,Krumbach 1956 Muenster; candidates 1927/1936 unrelated
persons: Krumbach -> Bezirksamt Krumbach,persons,Krumbach,Bezirksamt Krumbach,surname-ambiguous,candidate,1,1,bare surname; 2 persons share it,n,Bezirksamt Krumbach is an office/place
"persons: Vater -> Bezzel, Vater",persons,Vater,"Bezzel, Vater",surname-ambiguous,candidate,20,2,bare surname; 2 persons share it,n,description (father); not a specific person
persons: Vater -> Bezzel's Vater,persons,Vater,Bezzel's Vater,surname-ambiguous,candidate,20,2,bare surname; 2 persons share it,n,description (father); not a specific person
persons: Braun -> Werner Braun,persons,Braun,Werner Braun,surname-ambiguous,candidate,5,1,bare surname; 4 persons share it,n,Justizrat vs Johann Braun; unsure
persons: Braun -> Joh. Braun,persons,Braun,Joh. Braun,surname-ambiguous,candidate,5,1,bare surname; 4 persons share it,n,Justizrat vs Johann Braun; unsure
persons: Braun -> Justizrat Braun,persons,Braun,Justizrat Braun,surname-ambiguous,candidate,5,6,bare surname; 4 persons share it,n,Justizrat vs Johann Braun; unsure
persons: Braun -> Johann Braun,persons,Braun,Johann Braun,surname-ambiguous,candidate,5,10,bare surname; 4 persons share it,n,Justizrat vs Johann Braun; unsure
persons: Burkhardt -> Stadtinspektor Burkhardt,persons,Burkhardt,Stadtinspektor Burkhardt,surname-ambiguous,candidate,32,2,bare surname; 2 persons share it,y,only one Munich Burkhardt (Inspektor; Planegg reports); early contexts fit
persons: Burkhardt -> K. Burkhardt,persons,Burkhardt,K. Burkhardt,surname-ambiguous,candidate,32,2,bare surname; 2 persons share it,n,K. Burkhardt 1932 probably same person; Stadtinspektor row chosen
persons: Lauter -> Karl Lauter,persons,Lauter,Karl Lauter,surname-ambiguous,candidate,1,4,bare surname; 3 persons share it,n,Karl/Carl Lauter later years; R. Lauter matches 1918
persons: Lauter -> R. Lauter,persons,Lauter,R. Lauter,surname-ambiguous,candidate,1,4,bare surname; 3 persons share it,y,R. Lauter attested 4x same year 1918; Karl/Carl later
persons: Lauter -> Carl Lauter,persons,Lauter,Carl Lauter,surname-ambiguous,candidate,1,2,bare surname; 3 persons share it,n,Karl/Carl Lauter later years; R. Lauter matches 1918
persons: Prof. Zimmer -> Michael Zimmer,persons,Prof. Zimmer,Michael Zimmer,surname-ambiguous,candidate,5,1,bare surname; 2 persons share it,n,Michael Zimmer 1949 unrelated; Prof. Dr. is Carl Zimmer
persons: Prof. Zimmer -> C. Zimmer,persons,Prof. Zimmer,C. Zimmer,surname-ambiguous,candidate,5,2,bare surname; 2 persons share it,y,Carl Zimmer director Berlin Naturkunde museum 1926; same person [conflict resolved]
persons: Dürr -> Franz Dürr,persons,Dürr,Franz Dürr,surname-ambiguous,candidate,20,7,bare surname; 2 persons share it,n,Carl vs Franz Dürr both plausible; unsure
persons: Dürr -> Carl Dürr,persons,Dürr,Carl Dürr,surname-ambiguous,candidate,20,9,bare surname; 2 persons share it,n,Carl vs Franz Dürr both plausible; unsure
persons: Meinertzhagen -> R. Meinertzhagen,persons,Meinertzhagen,R. Meinertzhagen,surname-ambiguous,candidate,1,2,bare surname; 3 persons share it,y,Richard Meinertzhagen at IOC Uppsala 1950; Col. rows same person
persons: Meinertzhagen -> Col. Meinertzhagen,persons,Meinertzhagen,Col. Meinertzhagen,surname-ambiguous,candidate,1,1,bare surname; 3 persons share it,n,same person Richard Meinertzhagen; merged via R. row
persons: Meinertzhagen -> Col. R. Meinertzhagen,persons,Meinertzhagen,Col. R. Meinertzhagen,surname-ambiguous,candidate,1,1,bare surname; 3 persons share it,n,same person Richard Meinertzhagen; merged via R. row
persons: Schmitt -> Manfred Schmitt,persons,Schmitt,Manfred Schmitt,surname-ambiguous,candidate,1,1,bare surname; 2 persons share it,n,years 1960/1963 do not overlap 1918
persons: Schmitt -> Cornel Schmitt,persons,Schmitt,Cornel Schmitt,surname-ambiguous,candidate,1,1,bare surname; 2 persons share it,n,years 1960/1963 do not overlap 1918
persons: Danker -> Karl Danker,persons,Danker,Karl Danker,surname-ambiguous,candidate,2,3,bare surname; 2 persons share it,n,two Dankers different years; 1925 mention unresolved
persons: Danker -> Heinrich Danker,persons,Danker,Heinrich Danker,surname-ambiguous,candidate,2,2,bare surname; 2 persons share it,n,two Dankers different years; 1925 mention unresolved
persons: Demoll -> K. Demoll,persons,Demoll,K. Demoll,surname-ambiguous,candidate,1,8,bare surname; 2 persons share it,n,same person as H. Demoll likely; merged via larger row
persons: Demoll -> H. Demoll,persons,Demoll,H. Demoll,surname-ambiguous,candidate,1,10,bare surname; 2 persons share it,y,H./K. Demoll likely one person (Reinhard Demoll?); larger cluster
persons: Jäger -> Josef Jäger,persons,Jäger,Josef Jäger,surname-ambiguous,candidate,4,1,bare surname; 8 persons share it,n,generic hunter descriptions; not a person
persons: Jäger -> Oberstdorfer Jäger,persons,Jäger,Oberstdorfer Jäger,surname-ambiguous,candidate,4,2,bare surname; 8 persons share it,n,generic hunter descriptions; not a person
persons: Jäger -> einem Jäger,persons,Jäger,einem Jäger,surname-ambiguous,candidate,4,2,bare surname; 8 persons share it,n,generic hunter descriptions; not a person
persons: Jäger -> Der deutsche Jäger,persons,Jäger,Der deutsche Jäger,surname-ambiguous,candidate,4,1,bare surname; 8 persons share it,n,generic hunter descriptions; not a person
persons: Jäger -> ortserfahrener Jäger,persons,Jäger,ortserfahrener Jäger,surname-ambiguous,candidate,4,4,bare surname; 8 persons share it,n,generic hunter descriptions; not a person
persons: Jäger -> ortskundiger Jäger,persons,Jäger,ortskundiger Jäger,surname-ambiguous,candidate,4,1,bare surname; 8 persons share it,n,generic hunter descriptions; not a person
persons: Jäger -> ein Jäger,persons,Jäger,ein Jäger,surname-ambiguous,candidate,4,4,bare surname; 8 persons share it,n,generic hunter descriptions; not a person
persons: Jäger -> ein bekannter Jäger,persons,Jäger,ein bekannter Jäger,surname-ambiguous,candidate,4,3,bare surname; 8 persons share it,n,generic hunter descriptions; not a person
persons: Dr. Dietz -> Dr. F. Dietz,persons,Dr. Dietz,Dr. F. Dietz,surname-ambiguous,candidate,5,14,bare surname; 4 persons share it,n,four Dr. Dietz clusters; bare 1954 unresolved
persons: Dr. Dietz -> Dr. G. Dietz,persons,Dr. Dietz,Dr. G. Dietz,surname-ambiguous,candidate,5,4,bare surname; 4 persons share it,n,four Dr. Dietz clusters; bare 1954 unresolved
persons: Dr. Dietz -> Max Dietz,persons,Dr. Dietz,Max Dietz,surname-ambiguous,candidate,5,2,bare surname; 4 persons share it,n,four Dr. Dietz clusters; bare 1954 unresolved
persons: Dr. Dietz -> Dr. J. Dietz,persons,Dr. Dietz,Dr. J. Dietz,surname-ambiguous,candidate,5,3,bare surname; 4 persons share it,n,four Dr. Dietz clusters; bare 1954 unresolved
persons: Direktor Rebel -> Villa Rebel,persons,Direktor Rebel,Villa Rebel,surname-ambiguous,candidate,2,1,bare surname; 2 persons share it,n,Villa Rebel is a place not a person
persons: Direktor Rebel -> Friedr. Rebel,persons,Direktor Rebel,Friedr. Rebel,surname-ambiguous,candidate,2,2,bare surname; 2 persons share it,y,only person candidate; same year 1920; Villa Rebel is place
persons: Mayr -> Ernst Mayr,persons,Mayr,Ernst Mayr,surname-ambiguous,candidate,2,7,bare surname; 2 persons share it,y,international congress contexts London/Basel; famous ornithologist Ernst Mayr
persons: Mayr -> Leonhard Mayr,persons,Mayr,Leonhard Mayr,surname-ambiguous,candidate,2,2,bare surname; 2 persons share it,n,local Leonhard Mayr 1931; congress context points to Ernst Mayr
persons: Frank -> Georg Frank,persons,Frank,Georg Frank,surname-ambiguous,candidate,11,3,bare surname; 5 persons share it,n,no Dr. candidate; Rouen 1938 congress; unresolved
persons: Frank -> H. Frank,persons,Frank,H. Frank,surname-ambiguous,candidate,11,2,bare surname; 5 persons share it,n,no Dr. candidate; Rouen 1938 congress; unresolved
persons: Frank -> Reichsleiter Frank,persons,Frank,Reichsleiter Frank,surname-ambiguous,candidate,11,1,bare surname; 5 persons share it,n,Reichsleiter Frank 1942 unrelated
persons: Frank -> Erich Frank,persons,Frank,Erich Frank,surname-ambiguous,candidate,11,12,bare surname; 5 persons share it,n,no Dr. candidate; Rouen 1938 congress; unresolved
persons: Frank -> Vogelhändler Frank,persons,Frank,Vogelhändler Frank,surname-ambiguous,candidate,11,3,bare surname; 5 persons share it,n,no Dr. candidate; Rouen 1938 congress; unresolved
persons: Junge -> G. C. A. Junge,persons,Junge,G. C. A. Junge,surname-ambiguous,candidate,2,4,bare surname; 3 persons share it,y,G. C. A. Junge Leiden at IOC Rouen 1938; Karl junge adjective
persons: Junge -> d. Junge,persons,Junge,d. Junge,surname-ambiguous,candidate,2,1,bare surname; 3 persons share it,n,d. Junge is 'der Junge' not surname
persons: Junge -> Karl junge,persons,Junge,Karl junge,surname-ambiguous,candidate,2,6,bare surname; 3 persons share it,n,Karl junge is 'young Karl' not surname
persons: Steinbacher -> F. G. Steinbacher,persons,Steinbacher,F. G. Steinbacher,surname-ambiguous,candidate,10,1,bare surname; 6 persons share it,n,Georg or Joachim Steinbacher; unsure
persons: Steinbacher -> Prof.Dr.Fr. Steinbacher,persons,Steinbacher,Prof.Dr.Fr. Steinbacher,surname-ambiguous,candidate,10,16,bare surname; 6 persons share it,n,Friedrich Georg Joachim Steinbacher genuinely different people [conflict resolved]
persons: Steinbacher -> Georg Steinbacher,persons,Steinbacher,Georg Steinbacher,surname-ambiguous,candidate,10,11,bare surname; 6 persons share it,n,Georg or Joachim Steinbacher; unsure
persons: Steinbacher -> Dr. J. Steinbacher,persons,Steinbacher,Dr. J. Steinbacher,surname-ambiguous,candidate,10,3,bare surname; 6 persons share it,n,Georg or Joachim Steinbacher; unsure
persons: Steinbacher -> Prof. Dr. F. Steinbacher,persons,Steinbacher,Prof. Dr. F. Steinbacher,surname-ambiguous,candidate,10,1,bare surname; 6 persons share it,n,Georg or Joachim Steinbacher; unsure
persons: Steinbacher -> H. G. Steinbacher,persons,Steinbacher,H. G. Steinbacher,surname-ambiguous,candidate,10,3,bare surname; 6 persons share it,n,Georg or Joachim Steinbacher; unsure
persons: Prof. Jacobs -> Jürgen Jacobs,persons,Prof. Jacobs,Jürgen Jacobs,surname-ambiguous,candidate,16,2,bare surname; 2 persons share it,n,no Dr. candidate; Martha female; Juergen 1955 far
persons: Prof. Jacobs -> Schwester Martha Jacobs,persons,Prof. Jacobs,Schwester Martha Jacobs,surname-ambiguous,candidate,16,2,bare surname; 2 persons share it,n,no Dr. candidate; Martha female; Juergen 1955 far
persons: Parrot -> Dr. Carl Parrot,persons,Parrot,Dr. Carl Parrot,surname-ambiguous,candidate,66,1,bare surname; 3 persons share it,y,Carl Parrot founder OG Bayern; the Parrot of Bavarian ornithology [conflict resolved]
persons: Parrot -> E. Parrot,persons,Parrot,E. Parrot,surname-ambiguous,candidate,66,1,bare surname; 3 persons share it,n,not Dr.; Carl Parrot is the ornithologist Dr.
persons: Parrot -> F Parrot,persons,Parrot,F Parrot,surname-ambiguous,candidate,66,1,bare surname; 3 persons share it,n,not Dr.; Carl Parrot is the ornithologist Dr.
persons: Dr. Sommerfeldt -> Ekart Sommerfeldt,persons,Dr. Sommerfeldt,Ekart Sommerfeldt,surname-ambiguous,candidate,6,5,bare surname; 2 persons share it,n,Ekart 1955 likely same person; merged via 1947 row
persons: Dr. Sommerfeldt -> F.E. Sommerfeldt,persons,Dr. Sommerfeldt,F.E. Sommerfeldt,surname-ambiguous,candidate,6,19,bare surname; 2 persons share it,y,same year 1947; 19 mentions; Ekart row likely same person
persons: Dr. Diesselhorst -> Dr. Gert Diesselhorst,persons,Dr. Diesselhorst,Dr. Gert Diesselhorst,surname-ambiguous,candidate,4,16,bare surname; 2 persons share it,y,Gerd Diesselhorst Munich ornithologist; Hort = OCR
persons: Dr. Diesselhorst -> Dr. Hort Diesselhorst,persons,Dr. Diesselhorst,Dr. Hort Diesselhorst,surname-ambiguous,candidate,4,4,bare surname; 2 persons share it,n,Hort = OCR of Gert; same person; Gert row chosen
persons: Nagy -> Dr. E. Nagy,persons,Nagy,Dr. E. Nagy,surname-ambiguous,candidate,1,2,bare surname; 2 persons share it,y,same year 1934; Hungarian ornithologist Eugen Nagy; only fit
persons: Nagy -> L. Homag Nagy,persons,Nagy,L. Homag Nagy,surname-ambiguous,candidate,1,1,bare surname; 2 persons share it,n,L. Homag Nagy 1950 different person
persons: Franz -> Jost Franz,persons,Franz,Jost Franz,surname-ambiguous,candidate,15,2,bare surname; 3 persons share it,n,Dr. Gert Franz plausible but not convincing; unsure
persons: Franz -> Ortolf Franz,persons,Franz,Ortolf Franz,surname-ambiguous,candidate,15,1,bare surname; 3 persons share it,n,Dr. Gert Franz plausible but not convincing; unsure
persons: Franz -> Gert Franz,persons,Franz,Gert Franz,surname-ambiguous,candidate,15,8,bare surname; 3 persons share it,n,Dr. Gert Franz plausible but not convincing; unsure
