merge_id,section,variant,canonical,rule,status,n_variant,n_canonical,detail,decision,reason
places: Braunbrücke -> Braunaubrücke,places,Braunbrücke,Braunaubrücke,similar,candidate,2,4,similarity 0.92; kind locality / locality,y,OCR truncation; entry place Isar
places: Braunenberg -> Braunberg,places,Braunenberg,Braunberg,similar,candidate,2,45,similarity 0.90; kind locality / locality,n,unclear; different periods; possibly distinct hills
places: Breitbrunn -> Breitenbrunn,places,Breitbrunn,Breitenbrunn,similar,candidate,1,3,similarity 0.91; kind - / locality,n,both real distinct place names
places: Brenne -> Brenner,places,Brenne,Brenner,similar,candidate,2,3,similarity 0.92; kind locality / locality,n,Brenne is Isar gravel heath; Brenner distinct
places: Brückfischer -> Bruckfischer,places,Brückfischer,Bruckfischer,similar,candidate,5,8,similarity 0.96; kind locality / locality,y,umlaut variant; Pupplinger Au
places: Brückenfischer -> Brückfischer,places,Brückenfischer,Brückfischer,similar,candidate,1,5,similarity 0.93; kind - / locality,y,spelling variant
places: Brünn -> Brunn,places,Brünn,Brunn,similar,candidate,1,2,similarity 0.91; kind - / -,n,Brünn is Brno; Brunn generic distinct
places: Brutinsel -> Brütinsel,places,Brutinsel,Brütinsel,similar,candidate,2,2,similarity 0.95; kind locality / locality,y,same entry 1927-06-02 Mering
places: Buchenberg -> Buchenbergle,places,Buchenberg,Buchenbergle,similar,candidate,1,2,similarity 0.91; kind - / locality,n,Buchenberg is distinct Allgäu town; -le diminutive
places: Buchenhang -> Buchenhain,places,Buchenhang,Buchenhain,similar,candidate,4,5,similarity 0.90; kind locality / locality,n,Buchenhain is a village; Buchenhang generic slope
places: Buchloe - Beckstetten -> Buchloe und Beckstetten,places,Buchloe - Beckstetten,Buchloe und Beckstetten,similar,candidate,2,12,similarity 0.90; kind locality / locality,y,formatting variant of same pair
places: Buckstetten -> Buchstetten,places,Buckstetten,Buchstetten,similar,candidate,3,20,similarity 0.91; kind locality / locality,y,ck/ch OCR; Kaufbeuren
places: Bucht von Artaki -> Bucht von Arta,places,Bucht von Artaki,Bucht von Arta,similar,candidate,2,24,similarity 0.93; kind locality / locality,n,Artaki Marmara vs Arta Greece; different trips
places: Büschenberg -> Büchsenberg,places,Büschenberg,Büchsenberg,similar,candidate,2,2,similarity 0.92; kind locality / locality,y,OCR letter swap; same May 1935 Pöcking
places: Burg Kipfenberg -> Burg Kippenberg,places,Burg Kipfenberg,Burg Kippenberg,similar,candidate,2,6,similarity 0.93; kind locality / locality,y,pf/pp OCR; Kipfenberg castle real
places: Chiemgau-Straße -> Chiemgaustraße,places,Chiemgau-Straße,Chiemgaustraße,similar,candidate,2,59,similarity 0.97; kind locality / locality,y,hyphen variant
places: Dachauer Moor -> Dachauer Moos,places,Dachauer Moor,Dachauer Moos,similar,candidate,2,50,similarity 0.92; kind locality / locality,y,Moor/Moos synonym
places: Dachsee -> Dachssee,places,Dachsee,Dachssee,similar,candidate,5,16,similarity 0.93; kind locality / locality,y,spelling variant; Kaufbeuren
places: Deggendorf -> Degerndorf,places,Deggendorf,Degerndorf,similar,candidate,4,5,similarity 0.90; kind locality / locality,n,both real distinct towns
places: Dianis -> Diani,places,Dianis,Diani,similar,candidate,1,2,similarity 0.91; kind - / -,n,unclear; no context
places: Dickwisch-Weiher -> Dickmich-Weiher,places,Dickwisch-Weiher,Dickmich-Weiher,similar,candidate,1,3,similarity 0.90; kind - / locality,y,both OCR garbles of same pond; Pöcking 1935
places: Dienst -> Diens,places,Dienst,Diens,similar,candidate,1,2,similarity 0.91; kind - / -,y,same token; t-drop; likely non-place
places: Dießinger Bucht -> Dießener Bucht,places,Dießinger Bucht,Dießener Bucht,similar,candidate,3,3,similarity 0.90; kind locality / locality,n,unclear; 1928 context differs; Dießing exists
places: Dießling -> Dießing,places,Dießling,Dießing,similar,candidate,1,33,similarity 0.94; kind - / settlement,y,OCR l-insertion; single use
places: Douglasshütte -> Douglashütte,places,Douglasshütte,Douglashütte,similar,candidate,1,1,similarity 0.96; kind - / -,y,spelling variant
places: Ebene -> Eberne,places,Ebene,Eberne,similar,candidate,2,11,similarity 0.91; kind locality / locality,n,Ebene generic plain; different word
places: Ebenfälle -> Eberfälle,places,Ebenfälle,Eberfälle,similar,candidate,1,4,similarity 0.90; kind locality / locality,y,OCR n/r of same odd name
places: Ebersbach -> Eberbach,places,Ebersbach,Eberbach,similar,candidate,2,2,similarity 0.94; kind locality / locality,n,both real distinct names; different regions
places: Eberfäller -> Eberfälle,places,Eberfäller,Eberfälle,similar,candidate,2,4,similarity 0.95; kind locality / locality,y,spelling variant
places: Eberfalle -> Eberfälle,places,Eberfalle,Eberfälle,similar,candidate,2,4,similarity 0.95; kind locality / locality,y,umlaut variant
places: Eberfäller -> Eberfalle,places,Eberfäller,Eberfalle,similar,candidate,2,2,similarity 0.90; kind locality / locality,n,superseded; another canonical accepted
places: Ebern -> Eberne,places,Ebern,Eberne,similar,candidate,4,11,similarity 0.91; kind locality / locality,n,Ebern is distinct Franconian town
places: Echinger und Moorburger Stauseen -> Echinger und Moosburger Stauseen,places,Echinger und Moorburger Stauseen,Echinger und Moosburger Stauseen,similar,candidate,4,56,similarity 0.97; kind locality / locality,y,OCR variant of Moosburg
places: Einöde -> Einöd,places,Einöde,Einöd,similar,candidate,1,2,similarity 0.92; kind - / -,y,same word spelling variant
places: Einstrichter -> Einstriche,places,Einstrichter,Einstriche,similar,candidate,2,3,similarity 0.91; kind locality / locality,y,same garbled name; 1954-55 Speichersee area
places: Enten-Anlagen -> Entenanlagen,places,Enten-Anlagen,Entenanlagen,similar,candidate,2,2,similarity 0.96; kind locality / locality,y,hyphen variant
places: Erlbach -> Erlach,places,Erlbach,Erlach,similar,candidate,2,2,similarity 0.92; kind locality / locality,n,both real distinct names
places: Ermanning -> Ermaning,places,Ermanning,Ermaning,similar,candidate,4,26,similarity 0.94; kind locality / locality,y,spelling variant
places: Ermanning -> Ermannig,places,Ermanning,Ermannig,similar,candidate,4,4,similarity 0.94; kind locality / locality,n,superseded; another canonical accepted
places: Ess-See -> Esssee,places,Ess-See,Esssee,similar,candidate,2,8,similarity 0.92; kind locality / locality,y,hyphen variant
places: Esterbergalm -> Esterberg-Alm,places,Esterbergalm,Esterberg-Alm,similar,candidate,2,14,similarity 0.96; kind locality / locality,y,hyphen variant
places: Feldkirch -> Feldkirchen,places,Feldkirch,Feldkirchen,similar,candidate,17,21,similarity 0.90; kind locality / locality,n,Feldkirch Vorarlberg vs Feldkirchen Munich
places: Feldmochinger Baggerseen -> Feldmochinger Baggersee,places,Feldmochinger Baggerseen,Feldmochinger Baggersee,similar,candidate,22,24,similarity 0.98; kind locality / locality,y,plural/singular same site
places: Felix-Dahn-Straße 6 -> Felix-Dahn-Straße,places,Felix-Dahn-Straße 6,Felix-Dahn-Straße,similar,candidate,4,6,similarity 0.95; kind locality / locality,n,house number is a specific address
places: Felix-Dahnstraße -> Felix-Dahn-Straße,places,Felix-Dahnstraße,Felix-Dahn-Straße,similar,candidate,2,6,similarity 0.97; kind locality / locality,y,hyphen variant
places: Felix-Dahnstraße -> Felix-Dahn-Straße 6,places,Felix-Dahnstraße,Felix-Dahn-Straße 6,similar,candidate,2,4,similarity 0.92; kind locality / locality,n,street vs house number
places: Fichtenteiche -> Fichtteiche,places,Fichtenteiche,Fichtteiche,similar,candidate,3,4,similarity 0.92; kind locality / locality,n,unclear; different periods and entry places
places: Fingermoos -> Fingermoor,places,Fingermoos,Fingermoor,similar,candidate,4,4,similarity 0.90; kind - / locality,y,Moor/Moos synonym of unusual name
places: Fininger Allee -> Finninger Allee,places,Fininger Allee,Finninger Allee,similar,candidate,2,4,similarity 0.97; kind - / locality,y,n-doubling variant
places: Fininger Allee -> Finsinger Allee,places,Fininger Allee,Finsinger Allee,similar,candidate,2,3,similarity 0.97; kind - / locality,n,superseded; another canonical accepted
places: Finkteiche -> Finkenteiche,places,Finkteiche,Finkenteiche,similar,candidate,4,6,similarity 0.91; kind locality / locality,y,spelling variant; Ismaning ponds
places: Finkleralm -> Finkeralm,places,Finkleralm,Finkeralm,similar,candidate,3,7,similarity 0.95; kind locality / locality,y,spelling variant; Hintersteiner See 1938
places: Finkteiche -> Finkteich,places,Finkteiche,Finkteich,similar,candidate,4,6,similarity 0.95; kind locality / locality,n,superseded; another canonical accepted
places: Finnig -> Finning,places,Finnig,Finning,similar,candidate,2,7,similarity 0.92; kind locality / locality,y,n-drop variant
places: Finsinger Allee -> Finninger Allee,places,Finsinger Allee,Finninger Allee,similar,candidate,3,4,similarity 0.93; kind locality / locality,y,OCR s/n; same V29 March 1956
places: Fischbach -> Fischbachau,places,Fischbach,Fischbachau,similar,candidate,10,22,similarity 0.90; kind locality / locality,n,Fischbachau distinct village
places: Fischerbach -> Fischbach,places,Fischerbach,Fischbach,similar,candidate,4,10,similarity 0.90; kind locality / locality,n,different names
places: Fischteich 14 -> Fischteich 16,places,Fischteich 14,Fischteich 16,similar,candidate,2,4,similarity 0.92; kind locality / locality,n,different numbered ponds
places: Flaucherauen -> Flaucher-Auen,places,Flaucherauen,Flaucher-Auen,similar,candidate,1,7,similarity 0.96; kind - / locality,y,hyphen variant
places: Flurlingen -> Flürlingen,places,Flurlingen,Flürlingen,similar,candidate,1,4,similarity 0.95; kind - / locality,y,umlaut variant
places: Flutbrücke -> Flurbrücke,places,Flutbrücke,Flurbrücke,similar,candidate,1,6,similarity 0.91; kind - / locality,y,OCR t/r; generic term
places: Forklär-Teich -> Forklärteich,places,Forklär-Teich,Forklärteich,similar,candidate,1,1,similarity 0.96; kind - / -,y,hyphen variant
places: Forst im Müllergeräumt -> Forst am Müllergeräumt,places,Forst im Müllergeräumt,Forst am Müllergeräumt,similar,candidate,1,1,similarity 0.96; kind - / -,y,preposition variant
"places: Forst, Geviert VI/27 -> Forst Geviert VI/1",places,"Forst, Geviert VI/27",Forst Geviert VI/1,similar,candidate,2,2,similarity 0.92; kind locality / locality,n,different numbered plots
places: Forst Geviert VI/5 -> Forst Geviert VI/1,places,Forst Geviert VI/5,Forst Geviert VI/1,similar,candidate,2,2,similarity 0.94; kind locality / locality,n,different numbered plots
places: Forst Geviert VI/6 -> Forst Geviert VI/1,places,Forst Geviert VI/6,Forst Geviert VI/1,similar,candidate,2,2,similarity 0.94; kind locality / locality,n,different numbered plots
places: Forst Geviert VI/i -> Forst Geviert VI/1,places,Forst Geviert VI/i,Forst Geviert VI/1,similar,candidate,2,2,similarity 0.94; kind locality / locality,y,i is OCR of 1
"places: Forst, Geviert VI/27 -> Forst Geviert VI/5",places,"Forst, Geviert VI/27",Forst Geviert VI/5,similar,candidate,2,2,similarity 0.92; kind locality / locality,n,different numbered plots
"places: Forst, Geviert VI/27 -> Forst Geviert VI/6",places,"Forst, Geviert VI/27",Forst Geviert VI/6,similar,candidate,2,2,similarity 0.92; kind locality / locality,n,different numbered plots
"places: Forst, Geviert VI/27 -> Forst Geviert VI/i",places,"Forst, Geviert VI/27",Forst Geviert VI/i,similar,candidate,2,2,similarity 0.92; kind locality / locality,n,different numbered plots
places: Forst Geviert VI/6 -> Forst Geviert VI/5,places,Forst Geviert VI/6,Forst Geviert VI/5,similar,candidate,2,2,similarity 0.94; kind locality / locality,n,different numbered plots
places: Forst Geviert VI/i -> Forst Geviert VI/5,places,Forst Geviert VI/i,Forst Geviert VI/5,similar,candidate,2,2,similarity 0.94; kind locality / locality,n,different numbered plots
places: Forst Geviert VI/i -> Forst Geviert VI/6,places,Forst Geviert VI/i,Forst Geviert VI/6,similar,candidate,2,2,similarity 0.94; kind locality / locality,n,different numbered plots
places: Forst im Geräum 8. VI -> Forst im Geräum VI,places,Forst im Geräum 8. VI,Forst im Geräum VI,similar,candidate,2,3,similarity 0.95; kind locality / locality,n,unclear; 8. VI may be date or plot
places: Forst im Geräumt VI -> Forst im Geräum 8. VI,places,Forst im Geräumt VI,Forst im Geräum 8. VI,similar,candidate,1,2,similarity 0.93; kind - / locality,n,unclear; 8. VI may be date or plot
places: Forst im Geräumt VI -> Forst im Geräum VI,places,Forst im Geräumt VI,Forst im Geräum VI,similar,candidate,1,3,similarity 0.97; kind - / locality,y,Geräumt/Geräum spelling variant
places: Forst im Geräumt VI / i -> Forst im Geräum VI,places,Forst im Geräumt VI / i,Forst im Geräum VI,similar,candidate,2,3,similarity 0.93; kind locality / locality,n,plot within section
places: Forst im Geräumt Fr. -> Forst im Geräumt F,places,Forst im Geräumt Fr.,Forst im Geräumt F,similar,candidate,1,2,similarity 0.97; kind - / locality,y,abbreviation variant
places: Forst im Geräumt VI -> Forst im Geräumt F,places,Forst im Geräumt VI,Forst im Geräumt F,similar,candidate,1,2,similarity 0.92; kind - / locality,n,different section labels
places: Forst im Geräumt F -> Fort im Geräumt,places,Forst im Geräumt F,Fort im Geräumt,similar,candidate,2,3,similarity 0.91; kind locality / locality,n,section vs unsectioned forest
places: Forst im Geräumt Fr. -> Forst im Geräumt VI,places,Forst im Geräumt Fr.,Forst im Geräumt VI,similar,candidate,1,1,similarity 0.90; kind - / -,n,different section labels
places: Forst im Geräumt VI -> Forst im Geräumt VI / i,places,Forst im Geräumt VI,Forst im Geräumt VI / i,similar,candidate,1,2,similarity 0.95; kind - / locality,n,section vs plot
places: Forst im Geviert VI -> Forst im Geviert VI/30,places,Forst im Geviert VI,Forst im Geviert VI/30,similar,candidate,1,2,similarity 0.93; kind - / locality,n,section vs plot
places: Forst im Planquadrat VI -> Forst im Planquadrat VI/1,places,Forst im Planquadrat VI,Forst im Planquadrat VI/1,similar,candidate,1,2,similarity 0.96; kind - / locality,n,section vs plot
places: Forstenrieder Straße -> Forstenriederstraße,places,Forstenrieder Straße,Forstenriederstraße,similar,candidate,2,2,similarity 0.98; kind locality / locality,y,space variant
places: Forstenwald -> Forstwald,places,Forstenwald,Forstwald,similar,candidate,2,4,similarity 0.90; kind locality / locality,n,unclear; different names and decades
places: Forstmeister Gark -> Forstmeister Park,places,Forstmeister Gark,Forstmeister Park,similar,candidate,1,2,similarity 0.94; kind - / locality,y,OCR G/P
places: Forststenfelder bei Gaimert -> Forststenfelder bei Gaimert VI/6,places,Forststenfelder bei Gaimert,Forststenfelder bei Gaimert VI/6,similar,candidate,1,2,similarity 0.92; kind - / locality,n,unsectioned vs plot
places: Frankenhof -> Frankenhofen,places,Frankenhof,Frankenhofen,similar,candidate,5,8,similarity 0.91; kind locality / locality,y,truncated variant; same 1918 Kaufbeuren
places: Fraukenried -> Frankenried,places,Fraukenried,Frankenried,similar,candidate,1,58,similarity 0.91; kind - / locality,y,OCR u/n
places: Frankenrieder Holzweg -> Frankenrieder Hohlweg,places,Frankenrieder Holzweg,Frankenrieder Hohlweg,similar,candidate,6,10,similarity 0.95; kind locality / locality,y,OCR of same lane; different volumes
places: Franz-e-Markt -> Franz-Markt,places,Franz-e-Markt,Franz-Markt,similar,candidate,2,2,similarity 0.92; kind locality / locality,y,OCR noise; consecutive days 1961
places: Freinberg -> Freiberg,places,Freinberg,Freiberg,similar,candidate,1,57,similarity 0.94; kind - / locality,n,different names
places: Freiebinger Straße -> Freisinger Straße,places,Freiebinger Straße,Freisinger Straße,similar,candidate,1,1,similarity 0.92; kind - / -,y,OCR garble
places: Freisinger Bahnhof -> Freising Bahnhof,places,Freisinger Bahnhof,Freising Bahnhof,similar,candidate,2,2,similarity 0.94; kind locality / locality,y,adjectival variant
places: Freisinger Autostraße -> Freisinger Straße,places,Freisinger Autostraße,Freisinger Straße,similar,candidate,1,1,similarity 0.90; kind - / -,n,unclear; Autostraße different designation
